local_name,address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,apto_sillas_de_ruedas,atmosfera_agradable,apto_grupos_grandes,solo_efectivo,city
Hank & Harry's Deli Franchising,"Hank & Harry's Deli Franchising, 1691 Michigan Ave, Miami Beach, FL 33139",0x88d9b4868a4abac3:0x93185cd8ad62924c,25.791784999999997,-80.1386699,Restaurant,3.8,58,1,0,0,0,Miami
Casabe 305 Bistro,"Casabe 305 Bistro, 1762 Coral Way, Miami, FL 33145",0x88d9b650fbe37305:0x5b1f9f169bb15f,25.750557,-80.223483,Restaurant,4.6,68,0,0,0,0,Miami
Clean Meals Miami,"Clean Meals Miami, 235 Park Blvd, Miami, FL 33126",0x88d9b68263bd6f89:0x10f5cd4fb273c87,25.772645299999997,-80.3264641,Restaurant,4.7,98,1,0,0,0,Miami
Scratch Food - PangeaKeto Dayton,"Scratch Food - PangeaKeto Dayton, 767 Miamisburg Centerville Rd, Dayton, OH 45459",0x88408ed66362f58d:0x971589836ea43348,39.628900099999996,-84.18030019999999,Restaurant,5.0,98,1,0,0,0,Miami
Mia wings 305 wings and more,"Mia wings 305 wings and more, 6650 Florida A1A, Miami Beach, FL 33141",0x88d9b33dfdfff9d7:0xf889fb6f12c18544,25.8504264,-80.120435,Restaurant,1.5,2,1,1,0,0,Miami
Dos Frijoles y un Cubano,"Dos Frijoles y un Cubano, 12895 SW 87th Ave, Miami, FL 33176",0x88d9c7bb7e93bd0b:0xfa932a639181eca8,25.6502025,-80.3340606,Restaurant,3.7,3,1,1,0,0,Miami
MDC Grill,"MDC Grill, Miami, FL 33132",0x88d9b69f3d472f69:0xf6eb3377c31e4c79,25.778267099999997,-80.1917691,Restaurant,4.6,5,1,1,0,0,Miami
Egg Sandwich,"Egg Sandwich, 20090 SW 177th Ave, Miami, FL 33187",0x88d9e9cfa813c6fd:0x34e3de2124d7501a,25.5789868,-80.4789282,Restaurant,4.7,6,1,1,0,0,Miami
Mia Wings,"Mia Wings, 6646 Collins Ave, Miami Beach, FL 33141",0x88d9b2de1fd9aaab:0x138572c1b76baf6,25.8503202,-80.12051459999999,Restaurant,2.4,14,0,1,0,0,Miami
Panda Express,"Panda Express, 1850 NW 117th Pl Unit 301, Miami, FL 33182",0x88d9bf0226296dd5:0x2b13ee85e899c0c4,25.7913209,-80.38703799999999,Restaurant,3.1,18,1,1,0,0,Miami
Villa Fresh Italian Kitchen,"Villa Fresh Italian Kitchen, 7501 SW 88th St, Miami, FL 33156",0x88d9c7a3b072e36b:0x9c0745738932dee,25.691264,-80.313746,Restaurant,3.3,18,0,1,0,0,Miami
REDHEAD SANDWICH,"REDHEAD SANDWICH, 1130 Ocean Dr, Miami Beach, FL 33139",0x88d9b5c777b40185:0xb7fb7f3f95232fae,25.7822012,-80.1304423,Restaurant,4.2,66,1,1,0,0,Miami
El Macho Taco and Cantina,"El Macho Taco and Cantina, 679 Lincoln Rd, Miami Beach, FL 33139",0x88d9b485b1da56fd:0x98c7f741f212f2b1,25.7907002,-80.13521399999999,Restaurant,2.8,4,0,0,0,0,Miami
Carmelo Italian Grill,"Carmelo Italian Grill, 920 Lincoln Rd, Miami Beach, FL 33139",0x88d9b51b7178231b:0x3575b9431e7c1cae,25.7901506,-80.1382282,Restaurant,3.0,18,0,0,0,0,Miami
I love ny pizza,"I love ny pizza, 15725 SW 72nd St, Miami, FL 33193",0x88d9c023c86a5ae3:0xa445517799bf39fb,25.700191999999998,-80.44805,Restaurant,3.4,24,0,0,0,0,Miami
Miami Vibez,"Miami Vibez, 1523 Market St, Denver, CO 80202",0x876c79b141120711:0x448a4473d4444ec4,39.7495824,-104.99942539999999,Restaurant,3.6,5,1,0,0,0,Miami
Clarke's,"Clarke's, 840 1st St, Miami Beach, FL 33139",0x88d9b4f14921b941:0xff7918a6dc522d07,25.7696355,-80.1367904,Restaurant,3.7,3,1,1,0,0,Miami
Runway Grille & Deli,"Runway Grille & Deli, 7415 Corporate Center Dr, Miami, FL 33126",0x88d9b99efd88d2eb:0xe5eca45e19ff632a,25.791843,-80.318055,Restaurant,3.7,25,0,0,0,0,Miami
Marathon Gas Station,"Marathon Gas Station, 945 5th St, Miami Beach, FL 33139",0x88d9b4f49098e4f3:0x3cd92c8906f15d6f,25.7748021,-80.1380274,Restaurant,3.7,48,1,0,0,0,Miami
Food Trucks Fridays at Tamiami Park,"Food Trucks Fridays at Tamiami Park, 11201 SW 24th St, Miami, FL 33175",0x88d9bf383b96835b:0x738f97887acfb272,25.748584599999997,-80.3771941,Restaurant,3.8,6,1,0,0,0,Miami
Rust Wynwood,"Rust Wynwood, 2621 NW 2nd Ave space 28, Miami, FL 33127",0x88d9b6b283ddca3d:0x24b03b734fb6b83a,25.801769,-80.198917,Restaurant,3.8,38,0,0,0,1,Miami
Alacarte Delivery,"Alacarte Delivery, 3221 NE 2nd Ave, Miami, FL 33137",0x88d9b48851c8d60f:0xeb63c71176a97c91,25.807410899999997,-80.19094319999999,Restaurant,3.8,17,0,0,0,0,Miami
Jimmy John's,"Jimmy John's, 1516 Washington Ave, Miami Beach, FL 33139",0x88d9b48fff4441cf:0x6575c15273a818d6,25.787973599999997,-80.13206629999999,Restaurant,4.1,47,1,0,0,0,Miami
Chez Anouse,"Chez Anouse, 5616 NW 2nd Ave B, Miami, FL 33127",0x88d9b142992ac7ff:0x7d6fc486b5a1fb3d,25.827415799999997,-80.2003506,Restaurant,4.2,8,0,1,0,0,Miami
Hungry Howie's Pizza & Subs,"Hungry Howie's Pizza & Subs, 3206 Grand Ave, Miami, FL 33133",0x88d9b7c50525c001:0xb4dad3c0c260c665,25.7277584,-80.2454521,Restaurant,4.3,18,0,0,0,0,Miami
Il Vaporetto,"Il Vaporetto, 5894 Sunset Dr, South Miami, FL 33143",0x88d9c7efe8f15117:0xb38fefd1ef4da2ec,25.704117999999998,-80.289074,Restaurant,4.5,53,1,0,0,0,Miami
Quiznos,"Quiznos, 13710 SW 56th St, Miami, FL 33175",0x88d9c07b4639687d:0xef94d9d46bc5ba2a,25.712592599999997,-80.4155298,Restaurant,4.6,8,0,0,0,0,Miami
Sabores latinos,"Sabores latinos, 14145 SW 142nd Ave, Miami, FL 33186",0x88d9c1889558028d:0xc5d80c56f93ba39e,25.6360192,-80.4226462,Restaurant,4.6,58,1,1,0,0,Miami
Pepitería 13,"Pepitería 13, 0131250040190, Miami, FL 33137",0x88d9b768cf818011:0x30a66db5da9d52bf,25.8038469,-80.1939712,Restaurant,4.7,3,0,0,0,0,Miami
Gualt's Gourmet Italian Café,"Gualt's Gourmet Italian Café, 201 S Biscayne Blvd #4332, Miami, FL 33131",0x88d9b4277a965e9f:0xedf08b90ff765ff,25.772095099999998,-80.1867219,Restaurant,4.7,18,1,1,0,0,Miami
AthleticsFit Healthy Meal plans service delivery to your door,"AthleticsFit Healthy Meal plans service delivery to your door, 1603 NE 123rd St, North Miami, FL 33181",0x88d9ae76cf1c2c75:0xf2b7161d5676bdc0,25.88945,-80.16597999999999,Restaurant,4.9,113,1,1,0,0,Miami
Pollos & Jarras,"Pollos & Jarras, 1237 Lincoln Rd, Miami Beach, FL 33139",0x88d9b5ca4ea0fd49:0x795a1af3299830a4,25.790571,-80.14217699999999,Restaurant,4.9,78,0,1,0,0,Miami
La Boulangerie Lebanese,"La Boulangerie Lebanese, 1800 SW 27th Ave, Miami, FL 33145",0x88d9b708a63776f1:0x9f53662a9c0347f7,25.7545112,-80.23863539999999,Restaurant,4.9,15,0,0,0,0,Miami
La Birra Bar - North Miami,"La Birra Bar - North Miami, 14831 Biscayne Blvd, North Miami Beach, FL 33181",0x88d9adce884b2921:0x6dd1c2a675db1c79,25.912751,-80.15574509999999,Restaurant,5.0,157,0,0,0,0,Miami
Sweet Blendz Juice Bar and Kitchen,"Sweet Blendz Juice Bar and Kitchen, Miami, FL 33137",0x88d9b13baa83bae1:0x8c9cc1cebb2d7fef,25.812300399999998,-80.1918577,Restaurant,5.0,1,1,1,0,0,Miami
Eat Greek Taverna,"Eat Greek Taverna, 1223 Lincoln Rd, Miami Beach, FL 33139",0x88d9b48796ec8451:0x501ab6c94c3b509,25.790638899999998,-80.1417007,Restaurant,5.0,3,0,1,0,0,Miami
Jia,"Jia, 808 1st St, Miami Beach, FL 33139",0x88d9b781d64feff9:0x1d61be31810d45c5,25.769700099999998,-80.1363061,Restaurant,5.0,8,0,1,0,0,Miami
Arere Cuban Cuisine,"Arere Cuban Cuisine, 19100 SW 177th Ave, Miami, FL 33187",0x88d9e9fb8969730d:0xd61f4f6006f5d5d6,25.5872524,-80.4790656,Restaurant,5.0,1,1,1,0,0,Miami
Take Me Three Bahamian Kitchen,"Take Me Three Bahamian Kitchen, 703 NW 79th St, Miami, FL 33150",0x88d9b174b0b58d1f:0x6b623a2921d3b786,25.847221599999997,-80.2093617,Restaurant,3.5,17,0,1,0,0,Miami
Bertoni Brickell,"Bertoni Brickell, 1300 Brickell Bay Dr, Miami, FL 33131",0x88d9b681079b2363:0x4e07ed3646618d28,25.760386,-80.190344,Restaurant,3.6,84,0,0,0,0,Miami
Sgt. Peppers Subs,"Sgt. Peppers Subs, 10005-75 SW 72nd St, Miami, FL 33173",0x88d9c74892feb2d7:0xddec01842f3b1bbb,25.701811199999998,-80.3564052,Restaurant,3.7,8,0,1,0,0,Miami
Miami Bar Supply,"Miami Bar Supply, 3533 NW 58th St, Miami, FL 33142",0x88d9b0c099b455ef:0xaac669ad71074fbe,25.827320699999998,-80.25402059999999,Restaurant,3.8,8,0,0,0,0,Miami
Nutreat Restaurant,"Nutreat Restaurant, 100 S Biscayne Blvd STE 108, Miami, FL 33131",0x88d9b69df8051941:0x66b585fe5bc05d90,25.773092,-80.188166,Restaurant,3.9,18,0,0,0,0,Miami
Cafe Santa Barbara,"Cafe Santa Barbara, 2516 SW 8th St, Miami, FL 33135",0x88d9b7014ef24b45:0x8926dc85a7adc032,25.7651135,-80.23723129999999,Restaurant,4.0,4,0,0,0,0,Miami
Substantial,"Substantial, 8030 NW 154th St, Miami Lakes, FL 33016",0x88d9a4d1f44ce7d3:0x289315fd6bfb2161,25.9126759,-80.3315126,Restaurant,4.1,28,0,0,0,0,Miami
House of Mac,"House of Mac, 100 NW 6 St, Miami, FL 33128",0x88d9b79201047d39:0xf6efdb87e2dc8a10,25.779715099999997,-80.19586009999999,Restaurant,4.2,8,0,0,0,0,Miami
Subway,"Subway, 9060 S Dixie Hwy, Miami, FL 33156",0x88d9c7a4e23da1e5:0xbedd23660b1e0b08,25.6860447,-80.3120618,Restaurant,4.2,25,0,0,0,0,Miami
Gelato-Go South Beach Washington Ave.,"Gelato-Go South Beach Washington Ave., 1520 Washington Ave, Miami Beach, FL 33139",0x88d9b48555f1740b:0x4663dec7493ca29b,25.7880793,-80.13198059999999,Restaurant,4.4,8,0,0,0,0,Miami
Tom's Pizza,"Tom's Pizza, 690 S Miami St, West Milton, OH 45383",0x883f83baee487807:0xae9b175318ef3796,39.9538691,-84.3240976,Restaurant,4.5,48,0,1,0,0,Miami
Cocada,"Cocada, 6821 SW 127th Ave, Miami, FL 33183",0x88d9c092899cb85d:0x3a67592433748a3b,25.7032797,-80.3982956,Restaurant,4.8,8,0,0,0,0,Miami
Bari Bar,"Bari Bar, 11401 NW 12th St, Miami, FL 33172",0x88d9bfe3b1a5bbd9:0x486316ba367b1164,25.787058,-80.37993949999999,Restaurant,4.8,5,0,0,0,0,Miami
Parguito Gourmet,"Parguito Gourmet, 728 NW 29th St, Miami, FL 33127",0x88d9b6b516550983:0x23a4d9a8358fd3f9,25.8032719,-80.2079146,Restaurant,4.8,5,0,0,0,0,Miami
Pizza Hut,"Pizza Hut, 3477 NW 183rd St, Miami Gardens, FL 33056",0x88d9afe3e621f63b:0x59f009858aaa24a7,25.9407422,-80.2597025,Restaurant,3.2,54,1,0,0,0,Miami
Gran Parada Cafe,"Gran Parada Cafe, 11802 NW 10th Ave, Miami, FL 33168",0x88d9b1c3928853f3:0x6d0c5102dcb41128,25.8829249,-80.2147679,Restaurant,3.8,14,1,1,0,0,Miami
Cajio's Cuban Cuisine,"Cajio's Cuban Cuisine, 20505 S Dixie Hwy, Miami, FL 33189",0x88d9c37ea9ff58d5:0x1c1bebb46676406d,25.574543199999997,-80.3693485,Restaurant,4.2,48,1,1,0,0,Miami
LINA’S Paris,"LINA’S Paris, 150 W Flagler St #175, Miami, FL 33130",0x88d9b69a3efdefd9:0x111d538308958f4b,25.773870199999998,-80.19693,Restaurant,4.5,8,1,1,0,0,Miami
Belkys International Cuisine,"Belkys International Cuisine, 10777 NW 36th Ave, Miami, FL 33167",0x88d9b06972c2a845:0xc455f8f3e05c1559,25.871310599999997,-80.257791,Restaurant,4.7,53,1,1,0,0,Miami
Spice Magic Indian Cuisine,"Spice Magic Indian Cuisine, 10720 W Flagler St #15, Miami, FL 33174",0x88d9bf24de54a7e1:0xfc1a865d36edd80f,25.7671577,-80.3696058,Restaurant,4.7,3,1,1,0,0,Miami
Sandwich King,"Sandwich King, 6791 SW 56th St #5721, Miami, FL 33155",0x88d9b875fb26e31d:0xca994802fc01211a,25.7185818,-80.30394729999999,Restaurant,4.8,58,1,0,0,0,Miami
Bahamian Food,"Bahamian Food, 18014 NW 6th Pl, Miami, FL 33169",0x88d9aff5846c4c7d:0x3b42a54ea55deea8,25.9400284,-80.2124458,Restaurant,4.8,13,1,1,0,0,Miami
Piadina 305 Food Truck,"Piadina 305 Food Truck, 95 NE 40th St, Miami, FL 33137",0x88d9b3dc6b3c60ed:0x30285c7d8dd975c5,25.8135579,-80.19357699999999,Restaurant,5.0,18,1,1,0,0,Miami
Riguth Gourmet,"Riguth Gourmet, 1800 SW 27th Ave, Miami, FL 33145",0x88d9b7a94ea6c8ad:0x81759d78466c8546,25.7546657,-80.2386906,Restaurant,5.0,3,1,1,0,0,Miami
VS Carbonics,"VS Carbonics, 11800 SW 144 Ct #2, Miami, FL 33186",0x88d9bf0f00000001:0xd2992775b5ee459a,25.6572985,-80.4284971,Restaurant,5.0,8,1,0,0,0,Miami
1 Beach Club,"1 Beach Club, 2341 Collins Ave, Miami Beach, FL 33139",0x88d9b59a29033ab3:0xcdff3c82943a7b2a,25.7993211,-80.1273215,Restaurant,3.7,8,1,0,1,0,Miami
ms.benedict,"ms.benedict, 3301 NE 1st Ave suite #101, Miami, FL 33137",0x88d9b11d2931a277:0x3fd9c10c9b21fabf,25.8079489,-80.1926915,Restaurant,3.9,18,1,0,1,0,Miami
Estación Central - Central Station,"Estación Central - Central Station, 121 SE 1st St, Miami, FL 33131",0x88d9b7e8a33af5a7:0xbdeb5c3f893af29c,25.773474999999998,-80.191403,Restaurant,4.8,14,1,0,1,0,Miami
Punch Bowl Social Miami -- CLOSED,"Punch Bowl Social Miami -- CLOSED, 2660 NW 3rd Ave, Miami, FL 33127",0x88d9b6b2fe86aaab:0x4817fbd743c7fcb0,25.8018765,-80.2012582,Restaurant,4.9,17,1,0,1,0,Miami
Eurobuilding Miami,"Eurobuilding Miami, 4299 Coolidge Dr, Miami Springs, FL 33166",0x88d9b752ae886603:0xafd6dba58561e64,25.8087914,-80.2660332,Restaurant,5.0,8,1,0,1,0,Miami
Olive Garden,"Olive Garden, 12976 NW 9th St, Miami, FL 33182",0x88d9bef9376f81ff:0xaf8a8572bc90b278,25.7778833,-80.4064501,Restaurant,1.0,1,0,1,1,0,Miami
Home by Gigi,"Home by Gigi, 3413 Main Hwy, Miami, FL 33133",0x88d9b79e98450743:0x6a069ae8e9cc65de,25.727588299999997,-80.2425035,Restaurant,1.0,1,1,1,1,0,Miami
Friendly's,"Friendly's, 8270 N Springboro Pike, Miamisburg, OH 45342",0x884089073952abad:0x19d73a9ad172fcd7,39.6298038,-84.22527769999999,Restaurant,2.0,5,1,1,1,0,Miami
Bellini,"Bellini, 510 Ocean Dr, Miami Beach, FL 33139",0x88d9b4f29f57d635:0xbc23cd938b77a045,25.7750293,-80.13203589999999,Restaurant,3.3,16,1,1,1,0,Miami
Kismet Dancers of Miami,"Kismet Dancers of Miami, 1089 NE 104th St, Miami Shores, FL 33138",0x88d9b23d3dc9540d:0x2acdba95bb8f447b,25.871011199999998,-80.1751304,Restaurant,3.3,3,1,1,1,0,Miami
Planet 57 Restaurant & Bar,"Planet 57 Restaurant & Bar, 5701 Sunset Dr suite 102, South Miami, FL 33143",0x88d9c7ca9791d0c7:0x50661f818aafb3c4,25.704567899999997,-80.2869353,Restaurant,3.5,68,1,1,1,0,Miami
The Grill,"The Grill, 6801 Collins Ave, Miami Beach, FL 33141",0x88d9b2ddedf2960b:0xbcd3aa937cd5d2ed,25.8530651,-80.1195975,Restaurant,3.5,6,1,1,1,0,Miami
Granny Feelgood Restaurant & Market,"Granny Feelgood Restaurant & Market, 25 W Flagler St # 100, Miami, FL 33130",0x88d9b69be71394cb:0x2fac5a4d4819d37e,25.7744358,-80.1943292,Restaurant,3.9,14,0,1,1,0,Miami
sweetgreen,"sweetgreen, 2621 NW 2nd Ave, Miami, FL 33127",0x88d9b782fa6a1fdd:0xfa64d719d41987b6,25.8015424,-80.19880619999999,Restaurant,3.9,8,1,1,1,0,Miami
Olla Miami,"Olla Miami, 1233 Lincoln Rd, Miami Beach, FL 33139",0x88d9b487918d36ff:0xfdfa0cc933f3060f,25.7906025,-80.1420713,Restaurant,4.0,18,1,1,1,0,Miami
MexZican Gourmet,"MexZican Gourmet, 5835 FL-986, South Miami, FL 33143",0x88d9c7efc4896b65:0xa45c90dbfc41b770,25.704482799999997,-80.2881299,Restaurant,4.0,18,1,1,1,0,Miami
Bistro Urbano Restaurant & Bar,"Bistro Urbano Restaurant & Bar, 2500 Brickell Ave 1st floor, Miami, FL 33129",0x88d9b664119a68b7:0xf9b848166bcd0bdc,25.7510883,-80.2036681,Restaurant,4.0,3,1,1,1,0,Miami
Ambersweet,"Ambersweet, 4041 Collins Ave, Miami Beach, FL 33140",0x88d9b344d6068503:0x7a6657a0b24c9d2e,25.8127277,-80.12261749999999,Restaurant,4.1,26,1,1,1,0,Miami
Rinconcito Paisa,"Rinconcito Paisa, 7221 SW 152nd Ave, Miami, FL 33193",0x88d9c03c1d1497b1:0x69bcecb23ef96bd3,25.697830399999997,-80.4381179,Restaurant,4.1,34,1,1,1,0,Miami
Al toque peruvian cuisine by Roberto Area,"Al toque peruvian cuisine by Roberto Area, 625 NE 79th St, Miami, FL 33138",0x88d9b3dcd0b98921:0xe58bcd33af287089,25.8481903,-80.1840347,Restaurant,4.1,18,1,1,1,0,Miami
Colosseum Cafe,"Colosseum Cafe, 510 Ocean Dr, Miami Beach, FL 33139",0x88d9b59a9d4c43fb:0x38f90e099a884939,25.7749562,-80.1321401,Restaurant,4.2,54,1,1,1,0,Miami
The Sexy Cow Steakhouse,"The Sexy Cow Steakhouse, 809 Lincoln Rd, Miami Beach, FL 33139",0x88d9b484295aaaab:0xbf4625892ef3573a,25.790770199999997,-80.13697169999999,Restaurant,4.2,44,1,1,1,0,Miami
Mojitos Lounge,"Mojitos Lounge, 412 Española Way, Miami Beach, FL 33139",0x88d9b48fe6448fb3:0xbd6427efaad12c0f,25.7868539,-80.1322429,Restaurant,4.3,8,0,1,1,0,Miami
Smoothie King,"Smoothie King, 14200 SW 8th St Unit 102, Miami, FL 33184",0x88d9bfba737879e3:0x1aee6a9f95ed7b49,25.760559999999998,-80.42536,Restaurant,4.4,38,1,1,1,0,Miami
Arepas Y Mucho Mas,"Arepas Y Mucho Mas, 14431 Country Walk Dr, Miami, FL 33186",0x88d9c2272a18a961:0x77cb745e8336c0d4,25.630238799999997,-80.4269104,Restaurant,4.5,118,1,1,1,0,Miami
Subway,"Subway, 11865 SW 26th St Unit J8, Miami, FL 33175",0x88d9bf1ec0800db9:0x80708a99a8c6ee72,25.747895999999997,-80.3862666,Restaurant,4.5,38,1,1,1,0,Miami
Comida De Mar,"Comida De Mar, 1700 NW 32nd St, Miami, FL 33142",0x88d9b6d32bac6607:0x3889d32c8c633bae,25.8057548,-80.2239848,Restaurant,4.5,25,1,1,1,0,Miami
Seawell Fish N' Oyster,"Seawell Fish N' Oyster, 660 Washington Ave, Miami Beach, FL 33139",0x88d9b48d2b500001:0x8d7cec1b4a395bac,25.7765325,-80.1340519,Restaurant,4.5,45,1,1,1,0,Miami
Antica Pizzeria del Luna Park,"Antica Pizzeria del Luna Park, 601 S Miami Ave, Miami, FL 33131",0x88d9b684a82e2877:0x51f550007fd7de58,25.768196999999997,-80.193129,Restaurant,4.6,26,1,1,1,0,Miami
One Thousand Cafe,"One Thousand Cafe, 1000 Brickell Ave # 139, Miami, FL 33131",0x88d9b683c74ec5a5:0x2d5592f96be94d6,25.7639791,-80.1917842,Restaurant,4.6,16,1,1,1,0,Miami
Juicy Burgers,"Juicy Burgers, 9135 SW 162nd Ave #104, Miami, FL 33196",0x88d9ebde489300e9:0xa7c247cf841a5abe,25.6821195,-80.45544579999999,Restaurant,4.6,36,1,1,1,0,Miami
Peruvian Fusion Cuisine,"Peruvian Fusion Cuisine, 27 N Miami Ave, Miami, FL 33128",0x88d9b699560d6c95:0x74b0e16609faf1a9,25.774721399999997,-80.1934838,Restaurant,4.6,78,1,1,1,0,Miami
Jimmy John's,"Jimmy John's, 2770 SW 27th Ave, Miami, FL 33133",0x88d9b7b69c5aa65f:0xd39124ed28442ec4,25.740841699999997,-80.2381861,Restaurant,4.7,16,1,1,1,0,Miami
Fonda Cafe by Bunbury,"Fonda Cafe by Bunbury, 1410 NE Miami Pl, Miami, FL 33132",0x88d9b7f257b23cd3:0x702ad63ff3f38834,25.7884471,-80.1932282,Restaurant,4.7,26,1,1,1,0,Miami
Mr Baguette - Wynwood,"Mr Baguette - Wynwood, 2601 N Miami Ave, Miami, FL 33137",0x88d9b704ace5ad6f:0x3b8c8acb90b965d9,25.8017248,-80.194924,Restaurant,4.7,88,1,1,1,0,Miami
Brazuca's Grill,"Brazuca's Grill, 10808 NW 58th St, Miami, FL 33178",0x88d9beaa69fe403b:0x6f65f9ab14013398,25.825215,-80.37201,Restaurant,4.8,4,0,1,1,0,Miami
Oli Café,"Oli Café, Inside Corinthian Condominium, 5825 Collins Ave, Miami Beach, FL 33140",0x88d9b321ffb379f7:0xb930ed9c5aa4d2bf,25.84008,-80.12039469999999,Restaurant,4.8,35,0,1,1,0,Miami
THE RITERO BURGER 🍔,"THE RITERO BURGER 🍔, 5711 NW 74Th Avenue - parking Doral, Miami, FL 33166",0x88d9bbd46967c767:0xaeb12bfb7c71826d,25.8255832,-80.3175062,Restaurant,4.8,76,1,1,1,0,Miami
El Rinconcito Latino Calle Ocho,"El Rinconcito Latino Calle Ocho, 8488 SW 8th St, Miami, FL 33144",0x88d9b999be9e0b7d:0xf46e234c14b02064,25.7611012,-80.3334998,Restaurant,4.9,13,1,1,1,0,Miami
Meat and Bread,"Meat and Bread, 10674 SW 24th St, Miami, FL 33165",0x88d9bf356a8d5d57:0x791dfe3e97761d86,25.7462439,-80.3668539,Restaurant,5.0,8,0,1,1,0,Miami
Agua Marina Seafood Peruvian Restaurant,"Agua Marina Seafood Peruvian Restaurant, 13995 NW 7th Ave, North Miami, FL 33168",0x88d9af57c4328d39:0x9895463795853233,25.9020364,-80.2109985,Restaurant,5.0,1,1,1,1,0,Miami
Pesto Cafe and Grill,"Pesto Cafe and Grill, 16323 SW 88th St, Miami, FL 33196",0x88d9eb7de6a30c55:0x4e08706be2ce51ee,25.6850526,-80.4564733,Restaurant,5.0,35,1,1,1,0,Miami
OCEAN CAFE,"OCEAN CAFE, 782 NW 42nd Ave, Miami, FL 33126",0x88d9b76f56c9ab79:0xf45002a426ed0a5f,25.778864799999997,-80.265547,Restaurant,5.0,7,1,1,1,0,Miami
"Rokascudo ""El Principe""","Rokascudo ""El Principe"", 5731 NW 74th Ave, Miami, FL 33166",0x88d9bb5955074143:0x4b9c554dafee919b,25.8257262,-80.3173936,Restaurant,5.0,37,1,1,1,0,Miami
Dunkin' Donuts,"Dunkin' Donuts, MIA Concourse D North Terminal 2nd Level Departures by Gate D, 41, Miami, FL 33126",0x88d9b96add3a127d:0x9afa2cc0024c4be,25.7979068,-80.2822515,Restaurant,1.7000000000000002,6,1,1,1,0,Miami
Latin Cafeteria Restaurant,"Latin Cafeteria Restaurant, 7360 SW 24th St, Miami, FL 33155",0x88d9b85bf37d8045:0xe8cd58f78bea5eda,25.747373999999997,-80.314529,Restaurant,3.6,68,1,0,1,1,Miami
Casa Brasolin,"Casa Brasolin, 21 SE 2nd Ave, Miami, FL 33131",0x88d9b69dd1f59e77:0x2c86efe0244921a2,25.773806999999998,-80.189852,Restaurant,4.4,14,0,0,1,1,Miami
La Taverna Restaurant,"La Taverna Restaurant, 2901 SW 8th St #101, Miami, FL 33135",0x88d9b70664fcc3eb:0x556baa0fb097dd59,25.765307,-80.241186,Restaurant,4.8,58,1,0,1,0,Miami
jacalito,"jacalito, 26 NW 26th Ave, Miami, FL 33125",0x88d9b71b43251dcd:0xb2130db7ac77c36d,25.7730775,-80.2388113,Restaurant,1.8,4,1,1,1,0,Miami
Pho Mo,"Pho Mo, 1601 Drexel Ave, Miami Beach, FL 33139",0x88d9b5bfcd5ef4c5:0x53bfc0ea69fdceb5,25.789220099999998,-80.1329117,Restaurant,2.4,24,1,1,1,0,Miami
Doggi's Wynwood,"Doggi's Wynwood, 2250 NW 2nd Ave, Miami, FL 33127",0x88d9b6b21d255555:0x747caf56e2cfe7a1,25.7987257,-80.19926009999999,Restaurant,3.1,14,1,1,1,0,Miami
Casa Larios,"Casa Larios, 7705 W Flagler St, Miami, FL 33144",0x88d9b9aa6b5ba121:0xb49714208a5ab10a,25.7703532,-80.3234432,Restaurant,3.9,18,1,1,1,0,Miami
Mocha Cafe and Lounge,"Mocha Cafe and Lounge, 738 NE 125th St, North Miami, FL 33161",0x88d9b203db53f769:0xe21b2025b199a52,25.8900044,-80.1839248,Restaurant,4.0,44,1,1,1,0,Miami
Sunny Poke,"Sunny Poke, 1784 west Av Bay1, Miami Beach, FL 33139",0x88d9b47df58f5745:0xb0c9e6adfcc54d1a,25.7934098,-80.1428827,Restaurant,4.0,54,1,1,1,0,Miami
Pollo Graduado,"Pollo Graduado, 7415 NW 54th St, Miami, FL 33166",0x88d9bb1fe41a2fd1:0x8527291141a1604,25.822806999999997,-80.318551,Restaurant,4.1,47,1,1,1,0,Miami
Serena Rooftop,"Serena Rooftop, 915 Collins Ct, Miami Beach, FL 33139",0x88d9b58adc48002b:0x9f5067e073ed865c,25.780092999999997,-80.1325071,Restaurant,4.1,54,1,1,1,0,Miami
Cafeteria Marin Kitchen Cafe,"Cafeteria Marin Kitchen Cafe, Miami, FL 33155",0x88d9b8f6043c2715:0xdc9241f0f3f3d5d6,25.748751499999997,-80.321863,Restaurant,4.2,8,1,1,1,0,Miami
Subway,"Subway, 9300 S Dadeland Blvd Suite #110, Miami, FL 33156",0x88d9c7a6a9236f35:0x3513b4b0502fecc4,25.683798,-80.31649999999999,Restaurant,4.2,26,1,1,1,0,Miami
Fresh & Nice Caribbean Cuisine,"Fresh & Nice Caribbean Cuisine, 817 NW 54th St, Miami, FL 33127",0x88d9b1c925dd3feb:0xeef10944c8f4f210,25.8250921,-80.210737,Restaurant,4.2,35,1,1,1,0,Miami
Hookah Lounge At Balans,"Hookah Lounge At Balans, 901 S Miami Ave Suit 109, Miami, FL 33130",0x88d9b683891e1a1b:0xa981e40719acbc08,25.7650032,-80.1937616,Restaurant,4.3,77,1,1,1,0,Miami
El Oasis Restaurant,"El Oasis Restaurant, 30 NE 3rd Ave, Miami, FL 33132",0x88d9b69e0ccaf389:0x36e2027f712d1dd4,25.7748106,-80.1888918,Restaurant,4.3,6,0,1,1,0,Miami
